,interval_start_local,interval_end_local,net_load,renewables,renewables_to_load_ratio,primary_power_source,load.load,load_forecast.publish_time_local,load_forecast.load_forecast,fuel_mix.solar,fuel_mix.wind,fuel_mix.geothermal,fuel_mix.biomass,fuel_mix.biogas,fuel_mix.small_hydro,fuel_mix.coal,fuel_mix.nuclear,fuel_mix.natural_gas,fuel_mix.large_hydro,fuel_mix.batteries,fuel_mix.imports,fuel_mix.other,storage.supply,storage.stand_alone_batteries,storage.hybrid_batteries,battery_discharge_to_load_ratio,battery_charge_to_load_ratio
191,2021-12-31 15:55:00-08:00,2021-12-31 16:00:00-08:00,16433,9780,0.42368842871377205,natural_gas,23083,2021-12-30 09:10:00-08:00,24364.605,2428,4222,880,286,206,198,20,2264,6405,1560,173,5979,0,,,,0.0074946930641597714,-0.0075512876473155825
192,2021-12-31 16:00:00-08:00,2021-12-31 16:05:00-08:00,17040,9535,0.41023103730155314,natural_gas,23243,2021-12-30 09:10:00-08:00,24523.61,2037,4166,881,288,206,198,20,2264,6578,1759,201,6235,0,,,,0.008647764918470077,-0.00872320111101467
193,2021-12-31 16:05:00-08:00,2021-12-31 16:10:00-08:00,17556,9416,0.4027201573927548,natural_gas,23381,2021-12-30 09:10:00-08:00,24682.615,1669,4156,881,287,206,198,21,2264,6635,2019,221,6302,0,,,,0.00945211924211967,-0.00954231433506045
194,2021-12-31 16:10:00-08:00,2021-12-31 16:15:00-08:00,18090,9143,0.3883367312266395,natural_gas,23544,2021-12-30 09:10:00-08:00,24841.62,1395,4059,881,287,206,198,19,2265,6816,2117,182,6494,0,,,,0.007730207271491675,-0.007790428901635134
195,2021-12-31 16:15:00-08:00,2021-12-31 16:20:00-08:00,18553,8885,0.3744994731296101,natural_gas,23725,2021-12-30 09:10:00-08:00,25000.625,1143,4029,880,285,206,204,20,2264,7086,2138,233,6623,0,,,,0.00982086406743941,-0.009918270049378512
196,2021-12-31 16:20:00-08:00,2021-12-31 16:25:00-08:00,19071,8598,0.359388062196957,natural_gas,23924,2021-12-30 09:10:00-08:00,25159.63,851,4002,882,285,206,212,20,2266,7288,2160,379,6732,0,,,,0.015841832469486707,-0.016096835846251857
197,2021-12-31 16:25:00-08:00,2021-12-31 16:30:00-08:00,19536,8356,0.3460614594549822,natural_gas,24146,2021-12-30 09:10:00-08:00,25318.635,628,3982,882,285,206,212,20,2265,7572,2161,500,6740,0,,,,0.020707363538474282,-0.02114522540810285
198,2021-12-31 16:30:00-08:00,2021-12-31 16:35:00-08:00,19993,8120,0.3335798208857119,natural_gas,24342,2021-12-30 09:10:00-08:00,25477.64,440,3909,884,289,206,213,19,2265,7871,2179,563,6779,0,,,,0.023128748664859092,-0.023676353084654527
199,2021-12-31 16:35:00-08:00,2021-12-31 16:40:00-08:00,20372,7973,0.32468643101482325,natural_gas,24556,2021-12-30 09:10:00-08:00,25691.98,320,3864,884,286,207,209,19,2265,8051,2203,663,6867,0,,,,0.026999511321062063,-0.0277487130121793
200,2021-12-31 16:40:00-08:00,2021-12-31 16:45:00-08:00,20710,7984,0.32192250312487397,natural_gas,24801,2021-12-30 09:10:00-08:00,25906.32,217,3874,884,284,206,207,19,2266,8132,2312,683,6991,0,,,,0.027539212128543204,-0.028319097769300937
201,2021-12-31 16:45:00-08:00,2021-12-31 16:50:00-08:00,21043,7920,0.3164455809493367,natural_gas,25028,2021-12-30 09:10:00-08:00,26120.66,143,3842,884,284,207,207,19,2266,8230,2353,788,7116,0,,,,0.031484737094454214,-0.03250825082508251
202,2021-12-31 16:50:00-08:00,2021-12-31 16:55:00-08:00,21348,7830,0.31033252744639533,natural_gas,25231,2021-12-30 09:10:00-08:00,26335.0,71,3812,884,285,207,207,18,2265,8319,2364,966,7118,0,,,,0.03828623518687329,-0.03981042654028436
203,2021-12-31 16:55:00-08:00,2021-12-31 17:00:00-08:00,21659,7797,0.305872660939155,natural_gas,25491,2021-12-30 09:10:00-08:00,26549.34,28,3804,884,287,207,225,18,2266,8402,2362,1154,7103,0,,,,0.045270879918402576,-0.04741751242963389
204,2021-12-31 17:00:00-08:00,2021-12-31 17:05:00-08:00,21960,7796,0.30271025860060574,natural_gas,25754,2021-12-30 09:10:00-08:00,26763.68,-16,3810,884,288,208,247,18,2265,8471,2375,1206,7228,0,,,,0.04682767725401879,-0.049128238553038946
205,2021-12-31 17:05:00-08:00,2021-12-31 17:10:00-08:00,22214,7864,0.30228714203344226,natural_gas,26015,2021-12-30 09:10:00-08:00,26978.02,-22,3823,881,286,206,247,19,2265,8490,2443,1185,7385,0,,,,0.045550643859311936,-0.04772452678211841
206,2021-12-31 17:10:00-08:00,2021-12-31 17:15:00-08:00,22527,7939,0.3015191796429928,natural_gas,26330,2021-12-30 09:10:00-08:00,27192.36,-20,3823,874,286,206,247,19,2266,8615,2523,1156,7545,0,,,,0.04390429168249146,-0.04592039405736077
207,2021-12-31 17:15:00-08:00,2021-12-31 17:20:00-08:00,22782,8008,0.300894266175697,natural_gas,26614,2021-12-30 09:10:00-08:00,27406.7,-22,3854,874,286,206,249,19,2265,8731,2561,1223,7580,0,,,,0.045953257683925754,-0.04816667323067229
208,2021-12-31 17:20:00-08:00,2021-12-31 17:25:00-08:00,23031,7993,0.29779069334227487,natural_gas,26841,2021-12-30 09:10:00-08:00,27621.04,-27,3837,875,288,206,249,19,2266,8847,2565,1230,7627,0,,,,0.04582541634067285,-0.048026238725547614
209,2021-12-31 17:25:00-08:00,2021-12-31 17:30:00-08:00,23256,7940,0.2936281942235864,natural_gas,27041,2021-12-30 09:10:00-08:00,27835.38,-34,3819,874,286,205,249,19,2265,8993,2541,1210,7777,0,,,,0.04474686587034503,-0.04684294065270411
210,2021-12-31 17:30:00-08:00,2021-12-31 17:35:00-08:00,23430,7932,0.291864444199139,natural_gas,27177,2021-12-30 09:10:00-08:00,28049.72,-31,3778,873,286,206,249,19,2265,9100,2571,1225,7828,0,,,,0.04507487949368952,-0.04720252774352651
211,2021-12-31 17:35:00-08:00,2021-12-31 17:40:00-08:00,23559,7911,0.2901947837570155,natural_gas,27261,2021-12-30 09:10:00-08:00,28040.883333333335,-31,3733,875,287,206,250,19,2265,9134,2591,1246,7834,0,,,,0.045706320384431974,-0.04789544493561407
212,2021-12-31 17:40:00-08:00,2021-12-31 17:45:00-08:00,23640,7888,0.28867337602927723,natural_gas,27325,2021-12-30 09:10:00-08:00,28032.04666666667,-30,3715,874,287,206,250,18,2265,9230,2586,1252,7820,0,,,,0.045818847209515096,-0.04801902351091167
213,2021-12-31 17:45:00-08:00,2021-12-31 17:50:00-08:00,23716,7860,0.2872387077912586,natural_gas,27364,2021-12-30 09:10:00-08:00,28023.21,-30,3678,875,287,207,250,19,2265,9255,2593,1257,7869,0,,,,0.04593626662768601,-0.04814800628184012
214,2021-12-31 17:50:00-08:00,2021-12-31 17:55:00-08:00,23764,7823,0.2856673361329195,natural_gas,27385,2021-12-30 09:10:00-08:00,28014.373333333333,-30,3651,875,286,206,249,19,2266,9222,2586,1240,7954,0,,,,0.04528026291765565,-0.04742780646395104
215,2021-12-31 17:55:00-08:00,2021-12-31 18:00:00-08:00,23764,7825,0.2857508033888402,natural_gas,27384,2021-12-30 09:10:00-08:00,28005.536666666667,-30,3650,875,284,207,248,19,2265,9270,2591,1238,7938,0,,,,0.04520888109845165,-0.04734949896733726
216,2021-12-31 18:00:00-08:00,2021-12-31 18:05:00-08:00,23814,7782,0.2842220598977356,natural_gas,27380,2021-12-30 09:10:00-08:00,27996.7,-30,3596,874,285,207,249,19,2265,9277,2601,1237,7949,0,,,,0.04517896274653031,-0.04731668132961022
217,2021-12-31 18:05:00-08:00,2021-12-31 18:10:00-08:00,23783,7732,0.28361822316777935,natural_gas,27262,2021-12-30 09:10:00-08:00,27987.863333333335,-30,3509,880,286,207,249,19,2266,9217,2631,1147,7989,0,,,,0.042073215464749465,-0.04392111813134214
218,2021-12-31 18:10:00-08:00,2021-12-31 18:15:00-08:00,23764,7700,0.2825169693634196,natural_gas,27255,2021-12-30 09:10:00-08:00,27979.02666666667,-29,3520,880,284,205,249,19,2265,9242,2591,1071,8067,0,,,,0.03929554210236654,-0.04090284142988084
219,2021-12-31 18:15:00-08:00,2021-12-31 18:20:00-08:00,23725,7721,0.2835267332549941,natural_gas,27232,2021-12-30 09:10:00-08:00,27970.190000000002,-29,3536,881,287,206,249,19,2266,9244,2591,1062,8075,0,,,,0.038998237367802585,-0.04058081773022545
220,2021-12-31 18:20:00-08:00,2021-12-31 18:25:00-08:00,23696,7721,0.28374554408143765,natural_gas,27211,2021-12-30 09:10:00-08:00,27961.353333333333,-29,3544,880,288,206,249,19,2266,9282,2583,1050,8038,0,,,,0.038587336003821984,-0.04013608042506021
221,2021-12-31 18:25:00-08:00,2021-12-31 18:30:00-08:00,23667,7682,0.28290491272004126,natural_gas,27154,2021-12-30 09:10:00-08:00,27952.516666666666,-29,3516,882,288,206,249,19,2265,9366,2570,1012,7986,0,,,,0.037268910657729984,-0.03871165174814475
222,2021-12-31 18:30:00-08:00,2021-12-31 18:35:00-08:00,23632,7655,0.2826183268108986,natural_gas,27086,2021-12-30 09:10:00-08:00,27943.68,-29,3483,881,288,205,249,19,2265,9370,2578,949,8009,0,,,,0.03503655024736026,-0.03630868117993649
223,2021-12-31 18:35:00-08:00,2021-12-31 18:40:00-08:00,23545,7693,0.2844518395267147,natural_gas,27045,2021-12-30 09:10:00-08:00,27857.140833333335,-29,3529,881,286,205,248,19,2265,9320,2573,925,8044,0,,,,0.03420225550009244,-0.0354134762633997
224,2021-12-31 18:40:00-08:00,2021-12-31 18:45:00-08:00,23537,7682,0.28441318030359125,natural_gas,27010,2021-12-30 09:10:00-08:00,27770.601666666666,-29,3502,881,286,206,248,19,2265,9275,2588,932,8051,0,,,,0.03450573861532766,-0.0357389370350487
225,2021-12-31 18:45:00-08:00,2021-12-31 18:50:00-08:00,23501,7621,0.2826990132799169,natural_gas,26958,2021-12-30 09:10:00-08:00,27684.0625,-28,3485,880,285,206,248,19,2266,9252,2545,936,8067,0,,,,0.03472067660805698,-0.03596956421489509
226,2021-12-31 18:50:00-08:00,2021-12-31 18:55:00-08:00,23476,7561,0.2810258316298086,natural_gas,26905,2021-12-30 09:10:00-08:00,27597.523333333334,-28,3457,879,286,205,248,19,2265,9271,2514,956,8076,0,,,,0.03553242891655826,-0.0368414967821496
227,2021-12-31 18:55:00-08:00,2021-12-31 19:00:00-08:00,23462,7541,0.280658007369087,natural_gas,26869,2021-12-30 09:10:00-08:00,27510.984166666665,-28,3435,877,292,206,248,19,2265,9287,2511,1001,8007,0,,,,0.03725482898507574,-0.03869645894541519
228,2021-12-31 19:00:00-08:00,2021-12-31 19:05:00-08:00,23379,7527,0.2809420722603762,natural_gas,26792,2021-12-30 09:10:00-08:00,27424.445,-29,3442,876,293,206,248,19,2265,9242,2491,968,7986,0,,,,0.03613018811585548,-0.03748451053283767
229,2021-12-31 19:05:00-08:00,2021-12-31 19:10:00-08:00,23281,7352,0.2753454926781769,natural_gas,26701,2021-12-30 09:10:00-08:00,27337.905833333334,-29,3449,878,292,207,248,20,2265,9251,2307,1088,7982,0,,,,0.04074753754541029,-0.04247842892281264
230,2021-12-31 19:10:00-08:00,2021-12-31 19:15:00-08:00,23226,7306,0.2740332320618131,natural_gas,26661,2021-12-30 09:10:00-08:00,27251.366666666665,-29,3464,878,291,207,248,20,2265,9286,2247,1133,7953,0,,,,0.04249653051273396,-0.04438263867126293
231,2021-12-31 19:15:00-08:00,2021-12-31 19:20:00-08:00,23156,7304,0.2746897329823242,natural_gas,26590,2021-12-30 09:10:00-08:00,27164.8275,-30,3464,879,290,207,248,20,2265,9280,2246,1089,7951,0,,,,0.040955246333207976,-0.04270420767813027
232,2021-12-31 19:20:00-08:00,2021-12-31 19:25:00-08:00,23101,7270,0.27394679327756427,natural_gas,26538,2021-12-30 09:10:00-08:00,27078.288333333334,-32,3469,879,288,207,247,20,2265,9266,2212,1011,8000,0,,,,0.03809631471851684,-0.039605123986367376
233,2021-12-31 19:25:00-08:00,2021-12-31 19:30:00-08:00,23023,7247,0.27386440934169753,natural_gas,26462,2021-12-30 09:10:00-08:00,26991.749166666665,-32,3471,879,288,207,247,19,2264,9323,2187,1011,7940,0,,,,0.03820572896984355,-0.039723390043613215
234,2021-12-31 19:30:00-08:00,2021-12-31 19:35:00-08:00,22988,7201,0.27274448905385956,natural_gas,26402,2021-12-30 09:10:00-08:00,26905.21,-32,3446,879,289,207,247,19,2265,9304,2165,1055,7894,0,,,,0.039959094008029696,-0.041622282715903264
235,2021-12-31 19:35:00-08:00,2021-12-31 19:40:00-08:00,22976,7154,0.27151965993623806,natural_gas,26348,2021-12-30 09:10:00-08:00,26840.366666666665,-32,3404,879,287,207,247,19,2265,9213,2162,1065,7951,0,,,,0.04042052527706088,-0.04212316576355654
236,2021-12-31 19:40:00-08:00,2021-12-31 19:45:00-08:00,22944,7153,0.2717601914820865,natural_gas,26321,2021-12-30 09:10:00-08:00,26775.52333333333,-32,3409,879,285,207,247,18,2265,9175,2158,1054,7957,0,,,,0.04004407127388777,-0.04171448925475917
237,2021-12-31 19:45:00-08:00,2021-12-31 19:50:00-08:00,22865,7158,0.272883229766307,natural_gas,26231,2021-12-30 09:10:00-08:00,26710.68,-33,3399,878,289,207,247,19,2264,9153,2171,988,7947,0,,,,0.037665357782776104,-0.039139563443330826
238,2021-12-31 19:50:00-08:00,2021-12-31 19:55:00-08:00,22794,7184,0.27441842698346003,natural_gas,26179,2021-12-30 09:10:00-08:00,26645.836666666666,-32,3417,879,289,207,247,19,2264,9130,2177,872,8023,0,,,,0.033309140914473435,-0.03445686964081084
239,2021-12-31 19:55:00-08:00,2021-12-31 20:00:00-08:00,22723,7213,0.27590559614428334,natural_gas,26143,2021-12-30 09:10:00-08:00,26580.993333333332,-31,3451,879,287,208,248,19,2264,9146,2171,819,8070,0,,,,0.0313276976628543,-0.03234086242299795
240,2021-12-31 20:00:00-08:00,2021-12-31 20:05:00-08:00,22624,7190,0.27569018404907975,natural_gas,26080,2021-12-30 09:10:00-08:00,26516.15,-31,3487,879,287,207,248,19,2265,9119,2113,750,8124,0,,,,0.028757668711656442,-0.029609159099881564
241,2021-12-31 20:05:00-08:00,2021-12-31 20:10:00-08:00,22550,6969,0.2674623887012588,natural_gas,26056,2021-12-30 09:10:00-08:00,26451.306666666667,-31,3537,879,287,207,248,18,2264,9154,1842,989,8074,0,,,,0.03795670862757138,-0.03945426257629553
242,2021-12-31 20:10:00-08:00,2021-12-31 20:15:00-08:00,22456,6842,0.26370153395513757,natural_gas,25946,2021-12-30 09:10:00-08:00,26386.463333333333,-32,3522,879,288,207,236,18,2265,9111,1742,965,8117,0,,,,0.03719263084868573,-0.03862935831231736
243,2021-12-31 20:15:00-08:00,2021-12-31 20:20:00-08:00,22443,6761,0.261133212313159,natural_gas,25891,2021-12-30 09:10:00-08:00,26321.62,-33,3481,879,287,207,204,18,2265,9154,1736,898,8145,0,,,,0.03468386698080414,-0.03593006041691674
244,2021-12-31 20:20:00-08:00,2021-12-31 20:25:00-08:00,22481,6683,0.2584899822077822,natural_gas,25854,2021-12-30 09:10:00-08:00,26256.776666666665,-33,3406,876,287,207,197,19,2264,9121,1743,833,8237,0,,,,0.032219385781697224,-0.03329203469085968
245,2021-12-31 20:25:00-08:00,2021-12-31 20:30:00-08:00,22401,6675,0.25911261208804004,natural_gas,25761,2021-12-30 09:10:00-08:00,26191.933333333334,-34,3394,875,287,207,197,19,2264,9099,1749,674,8305,0,,,,0.026163580606342923,-0.026866504564116874
246,2021-12-31 20:30:00-08:00,2021-12-31 20:35:00-08:00,22358,6667,0.25926502041609956,natural_gas,25715,2021-12-30 09:10:00-08:00,26127.09,-33,3390,879,286,208,197,19,2264,9096,1740,596,8395,0,,,,0.023177133968500876,-0.02372705919821649
247,2021-12-31 20:35:00-08:00,2021-12-31 20:40:00-08:00,22300,6669,0.2598075499629904,natural_gas,25669,2021-12-30 09:10:00-08:00,26070.733333333334,-32,3401,878,289,207,197,19,2264,9130,1729,462,8439,0,,,,0.017998363785110445,-0.018328242154956955
248,2021-12-31 20:40:00-08:00,2021-12-31 20:45:00-08:00,22194,6672,0.26088996637209666,natural_gas,25574,2021-12-30 09:10:00-08:00,26014.376666666667,-32,3412,879,291,207,197,18,2265,9161,1718,395,8410,0,,,,0.015445374208180183,-0.015687676238134954
249,2021-12-31 20:45:00-08:00,2021-12-31 20:50:00-08:00,22144,6673,0.2614197289038627,natural_gas,25526,2021-12-30 09:10:00-08:00,25958.02,-31,3413,877,291,207,198,18,2264,9182,1718,313,8453,0,,,,0.012262007365039568,-0.012414230753976123
250,2021-12-31 20:50:00-08:00,2021-12-31 20:55:00-08:00,22038,6700,0.26317856862282973,natural_gas,25458,2021-12-30 09:10:00-08:00,25901.663333333334,-32,3452,875,290,207,197,18,2264,9154,1711,394,8359,0,,,,0.015476471050357451,-0.015719757421002234
251,2021-12-31 20:55:00-08:00,2021-12-31 21:00:00-08:00,21927,6723,0.2648205774609052,natural_gas,25387,2021-12-30 09:10:00-08:00,25845.306666666667,-32,3492,876,288,207,197,18,2265,9036,1695,387,8314,0,,,,0.015244022531216764,-0.01548
252,2021-12-31 21:00:00-08:00,2021-12-31 21:05:00-08:00,21882,6737,0.2655603295360479,natural_gas,25369,2021-12-30 09:10:00-08:00,25788.95,-31,3518,876,290,206,198,18,2265,9079,1680,395,8260,0,,,,0.015570184082935867,-0.015816449107071355
253,2021-12-31 21:05:00-08:00,2021-12-31 21:10:00-08:00,21797,6687,0.2645069419722321,natural_gas,25281,2021-12-30 09:10:00-08:00,25732.593333333334,-32,3516,878,292,206,198,18,2265,8987,1629,542,8188,0,,,,0.021439025355009692,-0.02190872711103925
254,2021-12-31 21:10:00-08:00,2021-12-31 21:15:00-08:00,21707,6703,0.2656441960924187,natural_gas,25233,2021-12-30 09:10:00-08:00,25676.236666666668,-33,3559,879,290,207,197,18,2268,8886,1604,646,8085,0,,,,0.025601394998612928,-0.02627404726074755
255,2021-12-31 21:15:00-08:00,2021-12-31 21:20:00-08:00,21591,6731,0.26759163552516496,natural_gas,25154,2021-12-30 09:10:00-08:00,25619.88,-32,3595,878,289,207,197,18,2266,8811,1597,481,8188,0,,,,0.019122207203625667,-0.01949499452843189
256,2021-12-31 21:20:00-08:00,2021-12-31 21:25:00-08:00,21493,6786,0.2703154875717017,natural_gas,25104,2021-12-30 09:10:00-08:00,25563.523333333334,-32,3643,879,289,207,197,18,2267,8852,1603,444,8211,0,,,,0.01768642447418738,-0.01800486618004866
257,2021-12-31 21:25:00-08:00,2021-12-31 21:30:00-08:00,21426,6810,0.27171527750069824,natural_gas,25063,2021-12-30 09:10:00-08:00,25507.166666666668,-32,3669,878,288,207,196,18,2266,8833,1604,436,8134,0,,,,0.017396161672585085,-0.01770414585617412
258,2021-12-31 21:30:00-08:00,2021-12-31 21:35:00-08:00,21296,6847,0.2739895958383353,natural_gas,24990,2021-12-30 09:10:00-08:00,25450.81,-32,3726,878,293,207,196,18,2267,8772,1579,444,8037,0,,,,0.017767106842737093,-0.018088486922512834
259,2021-12-31 21:35:00-08:00,2021-12-31 21:40:00-08:00,21231,6774,0.27198265478198025,natural_gas,24906,2021-12-30 09:10:00-08:00,25367.215,-32,3707,879,291,207,195,18,2266,8764,1527,447,7978,0,,,,0.017947482534329078,-0.01827548141788299
260,2021-12-31 21:40:00-08:00,2021-12-31 21:45:00-08:00,21147,6785,0.2731041700209306,natural_gas,24844,2021-12-30 09:10:00-08:00,25283.620000000003,-31,3728,877,290,207,195,18,2267,8734,1519,354,7975,0,,,,0.014248913218483336,-0.014454879542670478
261,2021-12-31 21:45:00-08:00,2021-12-31 21:50:00-08:00,21094,6796,0.2739880664408966,natural_gas,24804,2021-12-30 09:10:00-08:00,25200.025,-31,3741,879,290,207,196,19,2266,8749,1514,233,8043,0,,,,0.009393646186099017,-0.009482723535875625
262,2021-12-31 21:50:00-08:00,2021-12-31 21:55:00-08:00,20935,6854,0.27729902496257636,natural_gas,24717,2021-12-30 09:10:00-08:00,25116.43,-31,3813,880,289,207,197,19,2266,8732,1499,166,8062,0,,,,0.006716025407614193,-0.006761435379414281
263,2021-12-31 21:55:00-08:00,2021-12-31 22:00:00-08:00,20810,6896,0.27980199626714275,natural_gas,24646,2021-12-30 09:10:00-08:00,25032.835,-31,3867,879,290,207,197,20,2267,8652,1487,103,8107,0,,,,0.004179177148421651,-0.004196715967893085
264,2021-12-31 22:00:00-08:00,2021-12-31 22:05:00-08:00,20758,6828,0.2778885678238574,natural_gas,24571,2021-12-30 09:10:00-08:00,24949.239999999998,-32,3845,879,288,203,197,20,2267,8703,1448,56,8130,0,,,,0.002279109519352082,-0.002284315725066286
265,2021-12-31 22:05:00-08:00,2021-12-31 22:10:00-08:00,20621,6764,0.2769747348593424,natural_gas,24421,2021-12-30 09:10:00-08:00,24865.645,-31,3831,880,287,203,198,20,2267,8540,1396,83,8122,0,,,,0.0033987142213668564,-0.0034103048730380475
266,2021-12-31 22:10:00-08:00,2021-12-31 22:15:00-08:00,20520,6777,0.2784648888523647,imports,24337,2021-12-30 09:10:00-08:00,24782.05,-31,3848,880,288,203,197,20,2265,8299,1392,29,8302,0,,,,0.0011916012655627233,-0.0011930228731281882
267,2021-12-31 22:15:00-08:00,2021-12-31 22:20:00-08:00,20446,6764,0.2790083735511282,imports,24243,2021-12-30 09:10:00-08:00,24698.454999999998,-31,3828,881,293,203,196,20,2266,8013,1394,96,8436,0,,,,0.0039599059522336345,-0.003975649148962604
268,2021-12-31 22:20:00-08:00,2021-12-31 22:25:00-08:00,20367,6734,0.27879440258342303,imports,24154,2021-12-30 09:10:00-08:00,24614.86,-31,3818,880,291,203,196,20,2265,7760,1377,87,8584,0,,,,0.00360188788606442,-0.0036149083807703493
269,2021-12-31 22:25:00-08:00,2021-12-31 22:30:00-08:00,20297,6757,0.28046654491117384,imports,24092,2021-12-30 09:10:00-08:00,24531.265,-31,3826,880,291,203,196,20,2266,7568,1392,111,8704,0,,,,0.004607338535613481,-0.004628664359284433
270,2021-12-31 22:30:00-08:00,2021-12-31 22:35:00-08:00,20242,6765,0.2812772857677435,imports,24051,2021-12-30 09:10:00-08:00,24447.67,-31,3840,881,291,202,196,20,2266,7459,1386,171,8737,0,,,,0.007109891480603717,-0.007160804020100503
271,2021-12-31 22:35:00-08:00,2021-12-31 22:40:00-08:00,20075,6752,0.2822034606704004,imports,23926,2021-12-30 09:10:00-08:00,24367.180833333332,-31,3882,881,291,203,196,20,2265,7397,1330,91,8743,0,,,,0.0038033937975424223,-0.0038179148311306903
272,2021-12-31 22:40:00-08:00,2021-12-31 22:45:00-08:00,20026,6703,0.2809186538703323,imports,23861,2021-12-30 09:10:00-08:00,24286.691666666666,-31,3866,880,290,203,196,19,2266,7461,1299,58,8722,0,,,,0.0024307447298939694,-0.00243666764693526
273,2021-12-31 22:45:00-08:00,2021-12-31 22:50:00-08:00,19998,6640,0.2794024826425415,imports,23765,2021-12-30 09:10:00-08:00,24206.2025,-31,3798,880,291,203,196,19,2265,7478,1303,31,8717,0,,,,0.0013044393014937934,-0.0013061430858683745
274,2021-12-31 22:50:00-08:00,2021-12-31 22:55:00-08:00,19941,6610,0.27911493961658645,imports,23682,2021-12-30 09:10:00-08:00,24125.713333333333,-31,3772,880,291,203,196,19,2265,7407,1299,30,8737,0,,,,0.001266784899923993,-0.0012683916793505834
275,2021-12-31 22:55:00-08:00,2021-12-31 23:00:00-08:00,19893,6586,0.27883149872988994,imports,23620,2021-12-30 09:10:00-08:00,24045.224166666667,-31,3758,880,290,203,196,19,2265,7385,1290,-22,8752,0,,,,-0.0009314140558848434,0.0009305473310210642
276,2021-12-31 23:00:00-08:00,2021-12-31 23:05:00-08:00,19807,6587,0.27947727947727946,imports,23569,2021-12-30 09:10:00-08:00,23964.735,-31,3793,880,290,202,196,19,2265,7510,1257,-95,8713,0,,,,-0.004030718316432602,0.0040145368492224475
277,2021-12-31 23:05:00-08:00,2021-12-31 23:10:00-08:00,19667,6557,0.2798190585925831,imports,23433,2021-12-30 09:10:00-08:00,23884.24583333333,-31,3797,880,288,203,194,20,2265,7490,1226,-82,8620,0,,,,-0.0034993385396662824,0.0034871358707208163
278,2021-12-31 23:10:00-08:00,2021-12-31 23:15:00-08:00,19602,6520,0.27944453968798216,imports,23332,2021-12-30 09:10:00-08:00,23803.756666666664,-31,3761,881,283,203,188,20,2264,7399,1235,-79,8588,0,,,,-0.0033859077661580663,0.0033744820810729997
279,2021-12-31 23:15:00-08:00,2021-12-31 23:20:00-08:00,19473,6553,0.2819707401032702,imports,23240,2021-12-30 09:10:00-08:00,23723.267499999998,-31,3798,882,284,204,188,20,2265,7358,1228,-94,8512,0,,,,-0.004044750430292599,0.004028456329819148
280,2021-12-31 23:20:00-08:00,2021-12-31 23:25:00-08:00,19390,6574,0.28364326703197135,imports,23177,2021-12-30 09:10:00-08:00,23642.778333333332,-32,3819,882,283,203,187,20,2265,7401,1232,-186,8525,0,,,,-0.008025197393968158,0.007961306339083166
281,2021-12-31 23:25:00-08:00,2021-12-31 23:30:00-08:00,19319,6557,0.2839142671573934,imports,23095,2021-12-30 09:10:00-08:00,23562.289166666666,-31,3807,882,285,203,188,20,2265,7422,1223,-66,8296,0,,,,-0.002857761420220827,0.0028496178921462805
282,2021-12-31 23:30:00-08:00,2021-12-31 23:35:00-08:00,19260,6545,0.2842438982020325,imports,23026,2021-12-30 09:10:00-08:00,23481.8,-32,3798,882,287,203,187,20,2265,7281,1220,-94,8289,0,,,,-0.004082341700686181,0.004065743944636678
283,2021-12-31 23:35:00-08:00,2021-12-31 23:40:00-08:00,19194,6509,0.28375256114041586,imports,22939,2021-12-30 09:10:00-08:00,23410.878333333334,-33,3778,882,287,203,187,20,2264,7287,1205,-144,8331,0,,,,-0.006277518636383452,0.006238357232595417
284,2021-12-31 23:40:00-08:00,2021-12-31 23:45:00-08:00,19132,6487,0.28383285933056224,imports,22855,2021-12-30 09:10:00-08:00,23339.956666666665,-32,3755,882,285,203,188,20,2265,7245,1206,-176,8414,0,,,,-0.007700721942682127,0.007641873995918544
285,2021-12-31 23:45:00-08:00,2021-12-31 23:50:00-08:00,19092,6496,0.2847624057513589,imports,22812,2021-12-30 09:10:00-08:00,23269.035,-31,3751,882,285,205,188,20,2265,7222,1216,-234,8505,0,,,,-0.010257759074171488,0.010153605831814632
286,2021-12-31 23:50:00-08:00,2021-12-31 23:55:00-08:00,18962,6526,0.2871979932227259,imports,22723,2021-12-30 09:10:00-08:00,23198.113333333335,-32,3793,882,284,203,188,20,2264,7239,1208,-294,8526,0,,,,-0.012938432425295956,0.012773167658687058
287,2021-12-31 23:55:00-08:00,2022-01-01 00:00:00-08:00,18893,6516,0.2875297855440826,imports,22662,2021-12-30 09:10:00-08:00,23127.191666666666,-32,3801,882,284,205,171,19,2265,7238,1205,-200,8440,0,,,,-0.008825346394845997,0.008748141020033243
